prediction,ground_truth,filename
Gay went out to the waiting,Gay went out to the waiting,p02-008-00
"taxi , and then found thot in","taxi , and then found that in",p02-008-01
the excitement of meeting,the excitement of meeting,p02-008-02
Gavin she had left her sun-,Gavin she had left her sun-,p02-008-03
glasses on the veraudo . She,glasses on the veranda . She,p02-008-04
went quickly back to fetch then .,went quickly back to fetch them .,p02-008-05
Gavin and the Girl who had got,Gavin and the girl who had got,p02-008-06
off the plane with him were talking .,off the plane with him were talking .,p02-008-07
He was writing comething in his,He was writing something in his,p02-008-08
"pocket-book , with a sich feeling","pocket-book , with a sick feeling",p02-008-09
of despair Gay knew that of course,of despair Gay knew that of course,p02-008-10
"Gay , sitting opposite Gavin on the terrad could","Gay , sitting opposite Gavin on the terrace could",p02-017-00
"handly believe that she was the some gisl ,","hardly believe that she was the same girl ,",p02-017-01
"miserable , sly , who had sot at the lettle","miserable , shy , who had sat at the little",p02-017-02
table for the first time a tew days ago .,table for the first time a few days ago .,p02-017-03
Gavin raised his glass to her and smiled,Gavin raised his glass to her and smiled,p02-017-04
and Gay's leal turned over . ' I 'd lke,"and Gay's heart turned over . "" I 'd like",p02-017-05
"to do that . "" Gavin drained his glass","to do that . "" Gavin drained his glass",p02-017-06
""" And then we le go for a stroll along the",""" And then we 'll go for a stroll along the",p02-022-00
"beack . A moon like this mustn't be wasted . ""","beach . A moon like this mustn't be wasted . """,p02-022-01
He gestured Lwwards the bay where the full,He gestured towards the bay where the full,p02-022-02
"woon was just rising over the rods , then","moon was just rising over the rocks , then",p02-022-03
laid his band on Lor  Gay suriled at hiw,laid his hand on hers . Gay smiled at him,p02-022-04
"again , uappy beend belief , knowing that","again , happy beyond belief , knowing that",p02-022-05
naw favin was in love with her 8 her,now Gavin was in love with her and her,p02-022-06
"only , yet remembering for a second the","only , yet remembering for a second the",p02-022-07
Wisses she had seen him giving Claine .,kisses she had seen him giving Elaine .,p02-022-08
"All that was part of the past , she would put it behind her . She","All that was part of the past , she would put it behind her . She",p02-027-00
"would never be jealousagain , would even take lary's advce and","would never be jealous again , would even take Larry's advice and",p02-027-01
"look the other way if need be . "" I say "" Gavn was looking over her","look the other way if need be . "" I say ! "" Gavin was looking over her",p02-027-02
"shoulder . "" That 's a prelly girl ! "" Gay glanced behina her , "" Das'd she","shoulder . "" That 's a pretty girl ! "" Gay glanced behind her , "" Isn't she",p02-027-03
"lovely , she's French , a very well know madel Yhelieve .","lovely , she 's French , a very well known model I believe .",p02-027-04
"Gay , a little puszled , went theough","Gay , a little puzzled , went through",p02-069-00
to the bas . doc and Lilyan weee,to the bar . Doc and Lilyan were,p02-069-01
sitting just inside having coffee .,sitting just inside having coffee .,p02-069-02
""" Come and join us and being youl",""" Come and join us and bring your",p02-069-03
"boy fiiend , ' Noc called . "" No , Noe . I ""","boy friend , "" Doc called . "" No , Doc ! """,p02-069-04
filyan remonsteated . ' They wand to be,"Lilyan remonstrated . "" They want to be",p02-069-05
"alome . "" "" I 've booked a table at the","alone . "" "" I 've booked a table at the",p02-069-06
tonight so come and join us if you,tonight so come and join us if you,p02-069-08
"can'y find a table te Lwo . ""","can't find a table for two . """,p02-069-09
Gay thauhed him and wolhed out an to,Gay thanked him and walked out on to,p02-076-00
the textace thinking that perhaps gavini,the terrace thinking that perhaps Gavin,p02-076-01
had baught a drink and taken if outside .,had bought a drink and taken it outside .,p02-076-02
"Ahl looked round scanning the tables ,","She looked round scanning the tables ,",p02-076-03
"then canght her breate , a cold haud","then caught her breath , a cold hand",p02-076-04
secening to lutollu llast . Gavin was,seeming to clutch her heart . Gavin was,p02-076-05
seated at a smoll tobl in a shadowy,seated at a small table in a shadowy,p02-076-06
corues talking animatedly to simone .,corner talking animatedly to Simone .,p02-076-07
as Gay wotched hl Offered the gipl a,As Gay watched he offered the girl a,p02-076-08
"cigarette and fit it , his lauds aypping","cigarette and lit it , his hands cupping",p02-076-09
has in an intimuate way,hers in an intimate way .,p02-076-10
"Gay stood irresolute for a mommt , eolg","Gay stood irresolute for a moment , half",p02-081-00
decided to go bak andjoim liegan and,decided to go back and join Lilyan and,p02-081-01
"DOC , while she wauted to do no more thow","Doc , while she wanted to do no more than",p02-081-02
"renupstairs to her room , lurowing thot","run upstairs to her room , knowing that",p02-081-03
Govin alfhough he had fold eu thot he,Gavin although he had told her that he,p02-081-04
"lowedher , was alteady feirting with a girl","loved her , was already flirting with a girl",p02-081-05
Hat ll lod only met a few minutes before .,that he had only met a few minutes before .,p02-081-06
"Lasty's cidvice feashed through her mind ,","Larry's advice flashed through her mind ,",p02-081-07
"but she turned away , giving a littee","but she turned away , giving a little",p02-081-08
"gestute of hopelesstes , lnowing that ber","gesture of hopelessness , knowing that her",p02-081-09
The athees were all dancing and,The others were all dancing and,p02-090-00
as fay chew out a chais and sat -,as Gay drew out a chair and sat,p02-090-01
"down favin , without a wod , scvept","down Gavin , without a word , swept",p02-090-02
"Simone on to the floo . "" I doesn't mean","Simone on to the floor . "" It doesn't mean",p02-090-03
"anything , "" fay told heself despecately ,","anything , "" Gay told herself desperately ,",p02-090-04
tyring to bnderstand favin point of,trying to understand Gavin's point of,p02-090-05
Niew and nemembeing the advice,view and remembering the advice,p02-090-06
"that dany had piven he , while she","that Larry had given her , while she",p02-090-07
felt wetched beyound wads .,felt wretched beyond words .,p02-090-08
His behaviour was not only boorish and the worst of,His behaviour was not only boorish and in the worst of,p02-101-00
tarke but it was unkind beyond words . She fumbled,taste but it was unkind beyond words . She fumbled,p02-101-01
with the cigarete facket which lay on the table,with the cigarette packet which lay on the table,p02-101-02
not wanting to imote but needing rome action,not wanting to smoke but needing some action,p02-101-03
to help her control her feeling . . ' Come and,"to help her control her feelings . "" Come and",p02-101-04
"dance , "" Doc's cheery voice came as a","dance , "" Doc's cheery voice came as a",p02-101-05
"life line and Gay got up quickly , mana-","lifeline and Gay got up quickly , mana-",p02-101-06
As he swing her on to the floor Gay saw Gavin,As he swung her on to the floor Gay saw Gavin,p02-105-00
and Simone go through the dorrway that ted,and Simone go through the doorway that led,p02-105-01
"down to the beach . Gay closed "" her eyes for a",down to the beach . Gay closed her eyes for a,p02-105-02
moment in disgust . She was full aware that havin,moment in disgust . She was fully aware that Gavin,p02-105-03
"would make love to the french girl on the sands ,","would make love to the French girl on the sands ,",p02-105-04
and no doubt he would come back soon and,and no doubt he would come back soon and,p02-105-05
after Simonce had left expect her to accopt his,after Simone had left expect her to accept his,p02-105-06
"Irisses on the way back to the hatel ,",kisses on the way back to the hotel .,p02-105-07
Sentence patibare POL-1O9,Sentence Database P02-109,p02-109-00
Sentence Datahase P03-189,Sentence Database P03-189,p02-109-00
' And that's the man whom you have boen eating your,""" And that 's the man whom you have been eating your",p02-109-02
"heart out over ? "" Doc nodded towards the door . "" You","heart out over ? "" Doc nodded towards the door . "" You",p02-109-03
"may consider him a man , I would say he was a","may consider him a man , I would say he was a",p02-109-04
"mentally adodescest cad "" ' ch , Doc . . I bay protsted","mentally adolescent cad . "" "" Oh , Doc . . . "" Gay protested",p02-109-05
"weally , "" you don't know bavin . "" "" I 've only met him","weakly , "" you don't know Gavin . "" "" I 've only met him",p02-109-06
today but I think I can safely say that ; know,today but I think I can safely say that I know,p02-109-07
"him a great deal better than you do . ""","him a great deal better than you do . """,p02-109-08
"Doc gave her hand a shake . "" Wake up","Doc gave her hand a shake . "" Wake up",p02-115-00
"Gay , and don't even contemplate throwing","Gay , and don't even contemplate throwing",p02-115-01
yourself away on a chap like that . You've a,yourself away on a chap like that . You 're a,p02-115-02
"fine girl , intelligent , and pretty , and I had","fine girl , intelligent , and pretty , and I had",p02-115-03
thought you were sensible too . Don't,thought you were sensible too . Don't,p02-115-04
make a fool of yourself over someone,make a fool of yourself over someone,p02-115-05
"who doesn't care two jols for your feeling , .",who doesn't care two jots for your feelings .,p02-115-06
If he behaves like this now what is your,If he behaves like this now what is your,p02-115-07
married life going to be like ?,married life going to be like ?,p02-115-08
"Hl . . Doc answered for her . "" fust Well . Never able to","Hell . "" Doc answered for her . "" Just Hell . Never able to",p02-121-00
trust him out of your sight and having to put on,trust him out of your sight and having to put on,p02-121-01
a buave face and pretend that you doult nind,a brave face and pretend that you don't mind,p02-121-02
whenever he flints with anther woman the will,whenever he flirts with another woman . He will,p02-121-03
"you know , always , and you aven't the tyse","you know , always , and you aren't the type",p02-121-04
"who is tough enough to change him . ""","who is tough enough to change him . """,p02-121-05
"Gay nodded . "" I knowo that you 're right Doe , I think","Gay nodded . "" I know that you 're right Doc , I think",p02-127-00
"nowe that I do nealise that , and in any case , "" she added","now that I do realise that , and in any case , "" she added",p02-127-01
"a little #l sadly , "" if I did change Gavin , he wouldn't","a little sadly , "" if I did change Gavin , he wouldn't",p02-127-02
"be the same , if you know what I mean . "" "" You sound","be the same , if you know what I mean . "" "" You sound",p02-127-03
"like blice is Wonderland , "" Doe gently mocked her , ' and","like Alice in Wonderland , "" Doc gently mocked her , "" and",p02-127-04
I 'm glad you 're beginning to see that you 're wasting,I 'm glad you 're beginning to see that you 're wasting,p02-127-05
Now let him go and you won't have to wait,Now let him go and you won't have to wait,p02-131-00
long for the right man for you to come,long for the right man for you to come,p02-131-01
along . If I was thirty years younger and weren't,along . If I was thirty years younger and weren't,p02-131-02
married to the sweetest wife in the world,married to the sweetest wife in the world,p02-131-03
"I 'd marry you myself . "" Gay laughed , Doc was","I 'd marry you myself . "" Gay laughed , Doc was",p02-131-04
so kind and nice and she hoped that one,so kind and nice and she hoped that one,p02-131-05
day she would be able to see the situation,day she would be able to see the situation,p02-131-06
as it obviously appeared to everyone else .,as it obviously appeared to everyone else .,p02-131-07
Doe asked Silyan to dance and once,Doc asked Lilyan to dance and once,p02-135-00
again Gay fand hurself alone at the table,again Gay found herself alone at the table,p02-135-01
"Geling self-conscians and autwand , sue that","feeling self-conscious and awkward , sure that",p02-135-02
preople wer talking about the way Gauin,people were talking about the way Gavin,p02-135-03
was behaving since they had seen them,was behaving since they had seen them,p02-135-04
dining together . She opened her bag,dining together . She opened her bag,p02-135-05
ts get out her conpact and saw Grace's,to get out her compact and saw Grace's,p02-135-06
"letter . She chew it out and spened it ,","letter . She drew it out and opened it ,",p02-135-07
glad to be able ts occury herself .,glad to be able to occupy herself .,p02-135-08
""" So glad that you are having such a lovely time , dearie , """,""" So glad that you are having such a lovely time , dearie , """,p02-139-00
"it nan . "" Yowr cands are fovely . I nang up Mhis Harland #x","it ran . "" Your cards are lovely . I rang up Miss Harland",p02-139-01
and have been oven to sit with her father and do what,and have been over to sit with her father and do what,p02-139-02
I can fon him so that she can gel out to to her shopping .,I can for him so that she can get out to do her shopping .,p02-139-03
He's getting on well but is pretty helpless ptilf with his,He 's getting on well but is pretty helpless still with his,p02-139-04
No other news except Elaine is engaged,No other news except that Elaine is engaged,p02-144-00
"and going to marry a foreigner . . . ""","and going to marry a foreigner . . . """,p02-144-01
Gay read the rest of the letter put,Gay read the rest of the letter then put,p02-144-02
"it back in her bag . Elaine was engaged ,","it back in her bag . Elaine was engaged ,",p02-144-03
to the mans she had spent so much time,to the man she had spent so much time,p02-144-04
with at her party . That was why,with at her party . That was why,p02-144-05
Gauin had come back to her .,Gavin had come back to her .,p02-144-06
"Everyting was quite clear now , and to","Everything was quite clear now , and to",p02-144-07
"her own supprise bay felt no heartbreak ,","her own surprise Gay felt no heartbreak ,",p02-144-08
rather a sense of relief now Ind- she,rather a sense of relief now that she,p02-144-09
knew why Gavin had come to see,knew why Gavin had come to see,p02-144-10
Because she was secand best . The others came back To,Because she was second best . The others came back,p02-150-00
"The table , all of them making a fuss of her and at once she","to the table , all of them making a fuss of her and at once",p02-150-01
"Felt happior . bay Lowed them For their warn smmpoty ,","she felt happier . Gay loved them for their warm sympathy ,",p02-150-02
"knowing that they wen real , even it they wer new ones","knowing that they were real friends , even if they were new ones .",p02-150-03
"'"" That is a prett y dress , "" Lity an commented , obeioust y sewsing",""" That is a pretty dress , "" Lilyan commented , obviously sensing",p02-150-04
"Gay's distrers and in a way that Doc , as a mon , could not","Gay's distress and in a way that Doc , as a man , could not",p02-150-05
"understond , knowing that boy was as mach ashamed","understand , knowing that Gay was as much ashamed",p02-150-06
For gouin at the way he was Behaving as she,for Gavin at the way he was behaving as she,p02-150-07
"' I made it myselt , "" Gay tried to gpeak",""" I made it myself , "" Gay tried to speak",p02-155-00
Piana Wills offen sat on the brard,Diana Wills often sat on the brand,p03-004-00
now seat ontside the hospitanl,new seat outside the hospital,p03-004-01
gotes and thought wagrant,gates and thought vagrant,p03-004-02
thonghts . At one time she had,thoughts . At one time she had,p03-004-03
watched the workmen constuucting,watched the workmen constructing,p03-004-04
"the round-abant , which was pot","the roundabout , which was",p03-004-05
to put St. John's Casnalty Deportment,to put St. John's Casualty Department,p03-004-06
"out of openation - in theary , at","out of operation - in theory , at",p03-004-07
l east . She would think of hen-,least . She would think of her-,p03-004-08
self as a stanger in these parks,self as a stranger in these parts,p03-004-09
stndying these crossroads . Which,studying these cross-roads . Which,p03-004-10
If I were a tramp I would simply blow a,""" If I were a tramp I would simply blow a",p03-009-00
"feather , "" she decided , rather enuying the gentle-","feather , "" she decided , rather envying the gentle-",p03-009-01
"man of the rood his freedom of decision , and","man of the road his freedom of decision , and",p03-009-02
wishing life would sometives allow berious-minded,wishing life would sometimes allow serious-minded,p03-009-03
women doctors to blow a featler and follow its,women doctors to blow a feather and follow its,p03-009-04
"airy directions accordongly . "" If I were needong a","airy directions accordingly . "" If I were needing a",p03-009-05
"job I'd go to London , of course , "" she went on .","job I 'd go to London , of course , "" she went on .",p03-009-06
""" There are ell sorts of wonder-",""" There are all sorts of wonder-",p03-012-00
ful jobs in Condon and Icould,ful jobs in London and I could,p03-012-01
"tabse my pids , whereas in Yarmouth","take my pick , whereas in Yarmouth",p03-012-02
an has to know something about filing,one has to know something about fishing,p03-012-03
and in liver pool they 'd wat sea-farers .,and in Liverpool they 'd want sea-farers .,p03-012-04
I don't thitr I 'd go to Edinburgh Mn-,I don't think I 'd go to Edinburgh un-,p03-012-05
Is I was a Scot and wansing to get,less I was a Scot and wanting to get,p03-012-06
"home , or perhaps a student studying to","home , or perhaps a student studying to",p03-012-07
"be a doctor , and I already know","be a doctor , and I already know",p03-012-08
"She was engaged to Nigel , had been for two yearo .","She was engaged to Nigel , had been for two years .",p03-023-00
"Sometimes they talked on the theme of "" when we get married "" ,","Sometimes they talked on the theme of "" when we get married "" ,",p03-023-01
"and then all was wenderful , and perhaps it had only been","and then all was wonderful , and perhaps it had only been",p03-023-02
"a slip of the tonqgue when Nigel had said , only last","a slip of the tongue when Nigel had said , only last",p03-023-03
"evening . "" If we get married , old girl , you' ll have to stop","evening , "" If we get married , old girl , you 'll have to stop",p03-023-04
The ouldn't rememmber what they had been talking about or,She couldn't remember what they had been talking about or,p03-027-00
"much "" bute "" she would have to sp , only hat sprifiant ting","which ' lark ' she would have to stop , only that significant tiny",p03-027-01
"ward manted into hes very sont a hom of warning , and","word shouted into her very soul a horn of warning , and",p03-027-02
"with it was roupled a dvsumbadied fragment of infrcmation ,","with it was coupled a disembodied fragment of information ,",p03-027-03
which now # took an ominous spuificance : Nigch had been,which now took on an ominous significance : Nigel had been,p03-027-04
sech in Faslingharn on an ovassion he had swor he had,seen in Farlingham on an occasion he had sworn he had,p03-027-05
been standing in for lnke farsms at his surery in,been standing in for Luke Parsons at his surgery in,p03-027-06
How Migel had everg right to go where he,Now Nigel had every right to go where he,p03-029-00
liked#e during his off-duty perionls,liked during his off-duty periods,p03-029-01
when she was not free ; this much they had,when she was not free ; this much they had,p03-029-02
conceded one to the other . They rarely,conceded one to the other . They rarely,p03-029-03
"found they were off duty together , and","found they were off duty together , and",p03-029-04
the situation would have deen intoleradle,the situation would have been intolerable,p03-029-05
had there not been given and take,had there not been some give and take,p03-029-06
about their relationship . So when Migel,about their relationship . So when Nigel,p03-029-07
had told her about taking luke's,had told her about taking Luke's,p03-029-08
"evening surgery she had said ,","evening surgery she had said ,",p03-029-09
""" 9u you ! I tore luke o suirnsus opnemne , prrariwe . "" ' Oft , wok , """,""" Bless you ! I hope Luke is suitably grateful , darling . "" "" Oh , well , """,p03-033-00
"H SAAcew virfiverny , "" I lile TtE woek . one #e pPNO","he shrugged diffidently , "" I like the work . One gets plenty",p03-033-01
"of UNrEr AnO ir's A CE . "" NaEl was The Norpiia 's","of variety and it 's a change . "" Nigel was the hospital's",p03-033-02
"Prvice masien officen . "" Yon Now 'T SE FHET ADOT NNE , '","Junior Medical Officer . "" You won't be free about nine , I",p03-033-03
"fuplort , to weet me ton supper Someurtose ? "" Sore Hho","suppose , to meet me for supper somewhere ? "" she had",p03-033-04
""" Haully likely , my sweet . Lnke's surgery goes on for",""" Hardly likely , my sweet . Luke's surgery goes on for",p03-040-00
"hows . If they get in before eight-thirty , even","hours . If they get in before eight-thirty , even",p03-040-01
"though thay 've standing on one another's toes ,","though they 're standing on one another's toes ,",p03-040-02
"I 've got to see 'em . If I am free , though ,","I 've got to see 'em . If I am free , though ,",p03-040-03
"I Il give you aring . D.H. ? "" D.K. , "" she had","I 'll give you a ring , O.K. ? "" O.K. , "" she had",p03-040-04
veplied readily . So how could Vigel have,replied readily . So how could Nigel have,p03-040-05
"been at the Load of Trouble road house ,","been at the Load of Trouble roadhouse ,",p03-040-06
dancing with a blonde at eight thisty that,dancing with a blonde at eight-thirty that,p03-040-07
""" No , "" she told Phil Gublins , a junior",""" No , "" she told Phil Gubbins , a junior",p03-047-00
"houseman , "" it wasn't Nigel you sow ,","houseman , "" it wasn't Nigel you saw ,",p03-047-01
"my lad . "" "" It was ligel's car , anyway .","my lad . "" "" It was Nigel's car , anyway .",p03-047-02
"NUF 121 . "" . He probably loaned his car","NUF 121 . "" "" He probably loaned his car",p03-047-03
"to ramelody , Phil . He's always doing that . ""","to somebody , Phil . He 's always doing that . """,p03-047-04
"Young fubtios shrugged . "" I didn't see his","Young Gubbins shrugged . "" I didn't see his",p03-047-05
"face , Di , but it certainly looked like","face , Di , but it certainly looked like",p03-047-06
Nigel from the back . P s. andall .,Nigel from the back . D.j. and all .,p03-047-07
Of course such as I rouldn't afford,Of course such as I couldn't afford,p03-047-08
to go into the Load of rouble . ',"to go into the Load of Trouble . """,p03-047-09
""" Neither Can Nigel , "" smiled Diana .",""" Neither can Nigel , "" smiled Diana .",p03-057-00
""" He's saving up to get married . Remember ? """,""" He 's saving up to get married . Remember ? """,p03-057-01
"""  remember , "" quipped the houseman ,",""" I remember , "" quipped the houseman ,",p03-057-02
"meaning no offence , "" but does he ?","meaning no offence , "" but does he ?",p03-057-03
"That blonde was something . "" "" Anybody","That blonde was something . "" "" Anybody",p03-057-04
"I lnow 2 "" she smiled . "" I think so .","I know ? "" she smiled . "" I think so .",p03-057-05
1got a good look at her . But if Nigel,I got a good look at her . But if Nigel,p03-057-06
"wasn't there it isn't important , is it ? ""","wasn't there it isn't important , is it ? """,p03-057-07
""" No , "" Di said immediatly . "" It isn't at",""" No , "" Di said immediately . "" It isn't at",p03-057-08
But after that slight slip of the tongue on Nigel's past she had,But after that slight slip of the tongue on Nigel's part she had,p03-069-00
"realised it was important enough for her to have remembered , and it","realised it was important enough for her to have remembered , and it",p03-069-01
was as though a red mist veiled her usually cleas sight and,was as though a red mist veiled her usually clear sight and,p03-069-02
made her thisk these was an abyss immediately ahead .,made her think there was an abyss immediately ahead .,p03-069-03
""" Nigel , "" she had besought him , "" you lnow that evening",""" Nigel , "" she had besought him , "" you know that evening",p03-069-04
you toch like Parson's surgery and there was a woman,you took Luke Parson's surgery and there was a woman,p03-069-05
with a cyst on has eas . . . ? ',"with a cyst on her ear . . . ? """,p03-069-06
""" Sye-es ? "" he lowered his eyes and Kissed her on the",""" 5Ye-es ? "" he lowered his eyes and kissed her on the",p03-072-00
"mouth , an act of devotion he didn't over-indulge .","mouth , an act of devotion he didn't over-indulge .",p03-072-01
""" What about it my sweet ? "" "" Well , "" she laughed",""" What about it , my sweet ? "" "" Well , "" she laughed",p03-072-02
"suddenly in an upsurging of relief , "" that stupid","suddenly in an upsurging of relief , "" that stupid",p03-072-03
Gublins boy thought he saw you at the doad of Trouble .,Gubbins boy thought he saw you at the Load of Trouble .,p03-072-04
"With a blonde , too . Imagine ! "" Nigch was frowming . He","With a blonde , too . Imagine ! "" Nigel was frowning . He",p03-072-05
looked distinguished when he frowned ; boyishly,looked distinguished when he frowned ; boyishly,p03-072-06
""" Gubbins ? Gubbins ? ' he fretted . ' Who 's he 3 """,""" Gubbins ? Gubbins ? "" he fretted . "" Who 's he ? """,p03-080-00
Though Diana knen the name of every,Though Diana knew the name of every,p03-080-01
"member of the staft , distinguished or not ,","member of the staff , distinguished or not ,",p03-080-02
Niscl often had to tink horl to sort,Nigel often had to think hard to sort,p03-080-03
"them out . "" We's the canoly lace , isn't he ? '","them out . "" He 's the carrotty lad , isn't he ? """,p03-080-04
he now demanded . ' What i as he,"he now demanded . "" What was he",p03-080-05
"dosing a t the Load of Trowbk ? ""","doing at the Load of Trouble ? """,p03-080-06
""" Oh , he wasn't . this motor-bike had",""" Oh , he wasn't . His motor-bike had",p03-087-00
brokhen down outside and he noticed,broken down outside and he noticed,p03-087-01
your car and then you dancing with,your car and then you dancing with,p03-087-02
"this blonde . "" "" Really ? "" Nigel cockeed","this blonde . "" "" Really ? "" Nigel cocked",p03-087-03
"one eyebrow . "" Actually she was brunete","one eyebrow . "" Actually she was brunette",p03-087-04
at the roots and I had a redhead on,at the roots and I had a redhead on,p03-087-05
the other arm . He would have thld,the other arm . He would have told,p03-087-06
"you this , too ? "" "" No , "" she langhed .","you this , too ? "" "" No , "" she laughed .",p03-087-07
""" He didit actually see you . Because",""" He didn't actually see you . Because",p03-087-08
it was your car I suppose he,it was your car I suppose he,p03-087-09
"presumed it was you , all dressed up in","presumed it was you , all dressed up in",p03-087-10
""" My white or my black ? "" Niget enquired .",""" My white or my black ? "" Nigel enquired .",p03-096-00
""" Now y wondes which a wore at that",""" Now I wonder which I wore at that",p03-096-01
"particular surgery ! "" "" You are a fool ,","particular surgery ? "" "" You are a fool ,",p03-096-02
"olarting , "" Di said happily . "" J shall take","darling , "" Di said happily . "" I shall take",p03-096-03
great pleasure in telling that young man,great pleasure in telling that young man,p03-096-04
exatly what you were doing that,exactly what you were doing that,p03-096-05
"evening . "" "" No , don't , "" he said , after","evening . "" "" No , don't , "" he said , after",p03-096-06
"lissing her again . "" I rather like to have","kissing her again . "" I rather like to have",p03-096-07
the housemen thine of me as a,the housemen think of me as a,p03-096-08
"I 'm Such a dull fellow , really . "" "" Dull ? "" She","I 'm such a dull fellow , really . "" "" Dull ? "" She",p03-103-00
Couldn't believe it . Self - depre catien,couldn't believe it . Self-deprecation,p03-103-01
was not one of Nigel's usual atttibuks .,was not one of Nigel's usual attributes .,p03-103-02
""" You need your holiday , darling . I only",""" You need your holiday , darling . I only",p03-103-03
"Wish y could go with you l "" "" Doctor","wish I could go with you ! "" "" Doctor",p03-103-04
"wills , if you're making impropes suggestions . . ? '","Wills , if you 're making improper suggestions . . . ? """,p03-103-05
""" It would make me more interesting . .",""" It would make me more interesting ,",p03-103-06
"I suppose ? "" she enquired archly .","I suppose ? "" she enquired archly .",p03-103-07
""" No , it wouldn't ! "" he almost shapped ,",""" No , it wouldn't ! "" he almost snapped ,",p03-112-00
"surprising her . "" You sounded like some-","surprising her . "" You sounded like some-",p03-112-01
body etse for a moment there . It doesn't,body else for a moment there . It doesn't,p03-112-02
"become yeu to behave like a - a tart , Di . ""","become you to behave like a - a tart , Di . """,p03-112-03
""" Nigel a ! "" she gasped . "" I didn't mean to",""" Nigel - ! "" she gasped . "" I didn't mean to",p03-112-04
behave like anything of the kand . I,behave like anything of the kind . I,p03-112-05
"was onlyjoking . "" "" Well , don't . It 's","was only joking . "" "" Well , don't . It 's",p03-112-06
miserable enough my having to take my,miserable enough my having to take my,p03-112-07
leave in the autumn witheut you,leave in the autumn without you,p03-112-08
trying to be bright and gay about it .,trying to be bright and gay about it .,p03-112-09
Im going with a shooting paity . What else can ( do,I 'm going with a shooting party . What else can I do,p03-121-00
at this time of year ' I can't ask yourp because it 's,at this time of year ? I can't ask you up because it 's,p03-121-01
"a strictly stag allair "" "" I know . I didn't expect . . "" Well ,","a strictly stag affair . "" "" I know . I didn't expect . . . "" "" Well ,",p03-121-02
"don't keep hinting , then . You wish you could","don't keep hinting , then . You wish you could",p03-121-03
come with me ; you hope I ll miss you ; you,come with me ; you hope I 'll miss you ; you,p03-121-04
can't magine the hospital without me for,can't imagine the hospital without me for,p03-121-05
"three weeks , etcelesa , etcelera 1 , ""","three weeks , etcetera , etcetera ! """,p03-121-06
"Her figure was small and exquisite , like a schoolgirl's still , and","Her figure was small and exquisite , like a schoolgirl's still , and",p03-135-00
"he admired her legs , which the male sex were incdined to","he admired her legs , which the male sex were inclined to",p03-135-01
"regard first . "" I would mind it you didn't "" he told her","regard first . "" I would mind if you didn't "" he told her",p03-135-02
"grimly , and tugged her fiercely into his arms . "" You 're","grimly , and tugged her fiercely into his arms . "" You 're",p03-135-03
"right , pet . I do need this leave . I 'm bad-tempered and","right , pet . I do need this leave . I 'm bad-tempered and",p03-135-04
broody and going out with brash blandes . I don't deserve,broody and going out with brash blondes . I don't deserve,p03-135-05
"Barling "" her voiced caressed him . "" Homents like this",""" Darling ! "" her voiced caressed him . "" Moments like this",p03-142-00
make all the waiting worth while . When we 're,make all the waiting worth while . When we 're,p03-142-01
married we won't have these explasons of enoday,"married we won't have these explosions of emotion ,",p03-142-02
"will we ? "" "" No , "" he eyed her strangely . "" I wish use","will we ? "" "" No , "" he eyed her strangely . "" I wish we",p03-142-03
"were marned , Di , like a patient wihes his operation","were married , Di . Like a patient wishes his operation",p03-142-04
"was over . "" Again her laughtes trilleel . "" Marriage","was over . "" Again her laughter trilled . "" Marriage",p03-142-05
"Bu't as bad as an operation . Niget ! ""","isn't as bad as an operation , Nigel ! """,p03-142-06
"""su't it ! "" he rose and smoothed himself",""" Isn't it ? "" he rose and smoothed himself",p03-151-00
"down . "" Ask any bridegrooun-tobe . Anyhow ,","down . "" Ask any bridegroom-to-be . Anyhow ,",p03-151-01
that particular problem isn't looming at,that particular problem isn't looming at,p03-151-02
"the moment , thank God ! "" Problem . . . 2","the moment , thank God ! "" Problem . . . ?",p03-151-03
looming . . . ? ' Are ve discussing a merriage,"looming . . . ? "" Are we discussing a marriage",p03-151-04
"or a burial ? "" she asked , hardly believing","or a burial ? "" she asked , hardly believing",p03-151-05
"he could be serious . "" Surely marrying","he could be serious . "" Surely marrying",p03-151-06
me isn't going to be all that bad ?,me isn't going to be all that bad ?,p03-151-07
"If it is: "" ' she laugned uncertainly - "" your can have","If it is - "" she laughed uncertainly - "" you can have",p03-158-00
"your ring back . "" She bosened the hay - hoop of","your ring back . "" She loosened the half-hoop of",p03-158-01
diamonds on her lyt hand third finger and held it,diamonds on her left hand third finger and held it,p03-158-02
"out to him , shil playfully . without a glimmer","out to him , still playfully . Without a glimmer",p03-158-03
"of amusement in his own eyes , nowever , he tooh","of amusement in his own eyes , however , he took",p03-158-04
""" , looking moodily beyand Mer . "" Perhaps it 's as","it , looking moodily beyond her . "" Perhaps it 's as",p03-158-05
"Well if your don't wear it for a bit , bi , "" he","well if you don't wear it for a bit , Di , "" he",p03-158-06
""" But I want it ach protested . H's uy ring """,""" But I want it ! "" she protested . "" It 's my ring . """,p03-163-00
""" Yau yut gave it back to me "" "" I",""" You just gave it back to me . "" "" I",p03-163-01
didn't ! . I . was pting . Yon know S was,didn't ! I was joking . You know I was,p03-163-02
"jotiny , Mis "" "" Yon shouldn'tjoh","joking , Nigel . "" "" You shouldn't joke",p03-163-03
"about seivous thing like engagunnts . ""","about serious things like engagements . """,p03-163-04
