prediction,ground_truth,filename
"tcexi , aucd there found Mhoet in","taxi , and then found that in",p02-008-01
the excitement of meeting,the excitement of meeting,p02-008-02
Gavin ske hrd left her sun-,Gavin she had left her sun-,p02-008-03
glasses on the verancdce . She,glasses on the veranda . She,p02-008-04
went quickly buck to felchthen,went quickly back to fetch them .,p02-008-05
Gavin and the girl who had gor,Gavin and the girl who had got,p02-008-06
off the plane with him were talking,off the plane with him were talking .,p02-008-07
He was writing something in his,He was writing something in his,p02-008-08
"pocket-book , with a sick feeling","pocket-book , with a sick feeling",p02-008-09
of deopair Gay knew Heet of courne,of despair Gay knew that of course,p02-008-10
"Goy , withing opposite Gavin on the terrae could","Gay , sitting opposite Gavin on the terrace could",p02-017-00
"handly believe that she was the some gial ,","hardly believe that she was the same girl ,",p02-017-01
"meiserable , sly , who had sot at the little","miserable , shy , who had sat at the little",p02-017-02
table for the first time a tew days ago .,table for the first time a few days ago .,p02-017-03
gavin raised his gloss to her and smiled,Gavin raised his glass to her and smiled,p02-017-04
"and Goy's heat turned over . "" I 'd lekte","and Gay's heart turned over . "" I 'd like",p02-017-05
"to do that . "" Gavin drained his glas","to do that . "" Gavin drained his glass",p02-017-06
""" And then we 'll go for a stirdl long the",""" And then we 'll go for a stroll along the",p02-022-00
"beach . A moon like this mnen t be wosted . I""","beach . A moon like this mustn't be wasted . """,p02-022-01
be gestured lawards the bay where the fult,He gestured towards the bay where the full,p02-022-02
"Noon was just rising aver the radrs , then","moon was just rising over the rocks , then",p02-022-03
laid his hand on has Goy suiled at hiw,laid his hand on hers . Gay smiled at him,p02-022-04
"again , happy leynd belief , unawing that","again , happy beyond belief , knowing that",p02-022-05
naw fain was in love withhar t her,now Gavin was in love with her and her,p02-022-06
"Onhy , yet rewembering for a pccond the","only , yet remembering for a second the",p02-022-07
loses sie had seen him griving Saine .,kisses she had seen him giving Elaine .,p02-022-08
"All that was part of the past , she would put it Bochind her . She","All that was part of the past , she would put it behind her . She",p02-027-00
"would never be gealous again , would even take Rary's aduuce and","would never be jealous again , would even take Larry's advice and",p02-027-01
"look the other way if need be . "" I say . "" Gain was looking over ther","look the other way if need be . "" I say ! "" Gavin was looking over her",p02-027-02
"shoulder . Thiat's a pretly giul ! "" Gay glanced behind her , Yon't she","shoulder . "" That 's a pretty girl ! "" Gay glanced behind her , "" Isn't she",p02-027-03
"eovely , the 's Trench , a very well know model ""I Beliave .","lovely , she 's French , a very well known model I believe .",p02-027-04
"Gay , a little puspled , went theough","Gay , a little puzzled , went through",p02-069-00
to the bae. dec and hilyan weee,to the bar . Doc and Lilyan were,p02-069-01
sitting just inside having coffee .,sitting just inside having coffee .,p02-069-02
""" Come and join us and being your",""" Come and join us and bring your",p02-069-03
"boy fiend , ' oo called . "" No , lec . I I","boy friend , "" Doc called . "" No , Doc ! """,p02-069-04
"filyan nemensteated . "" They want to be","Lilyan remonstrated . "" They want to be",p02-069-05
"alone . "" "" )'ve beoked a table at this","alone . "" "" I 've booked a table at the",p02-069-06
tonight so come and join us if you,tonight so come and join us if you,p02-069-08
canlY fiind a table fo Luwo . I,"can't find a table for two . """,p02-069-09
Goy thanhed him and wallld out on to,Gay thanked him and walked out on to,p02-076-00
the tertace thinking that perhays Gaviin,the terrace thinking that perhaps Gavin,p02-076-01
had baught a drink and taken is cutsih .,had bought a drink and taken it outside .,p02-076-02
"She R00led sound scaming the tables ,","She looked round scanning the tables ,",p02-076-03
"then caught ht bseth , a cold hand","then caught her breath , a cold hand",p02-076-04
seumuting to chulc hio eeart gavin was,seeming to clutch her heart . Gavin was,p02-076-05
seated at a small tobe in a sladowy,seated at a small table in a shadowy,p02-076-06
comer tazhing amimatedly to slmone .,corner talking animatedly to Simone .,p02-076-07
As Goy wathed he Offered the gipl a,As Gay watched he offered the girl a,p02-076-08
"cigarete and lit it , Nls landh cupplng","cigarette and lit it , his hands cupping",p02-076-09
hss in an intiuae way,hers in an intimate way .,p02-076-10
"Goy stood irepolute for a mommt , lalr","Gay stood irresolute for a moment , half",p02-081-00
decided to go bac and join Uilyan and,decided to go back and join Lilyan and,p02-081-01
"POC , while she wanted to do no mote thow","Doc , while she wanted to do no more than",p02-081-02
"men eastaits to her room , burowing that","run upstairs to her room , knowing that",p02-081-03
Govin although he had told hu thot he,Gavin although he had told her that he,p02-081-04
"1oidher , was already flirting with a girl","loved her , was already flirting with a girl",p02-081-05
HaShe Lod only met a few misuutes before .,that he had only met a few minutes before .,p02-081-06
"Lony's adsice flashed through her mind ,","Larry's advice flashed through her mind ,",p02-081-07
"but she turned sway , giving a little","but she turned away , giving a little",p02-081-08
"gestere of Aopeless nesn , Ronowing thath","gesture of hopelessness , knowing that her",p02-081-09
The othees were all cancing and,The others were all dancing and,p02-090-00
as fay deew out a chais and sat,as Gay drew out a chair and sat,p02-090-01
"cown fevin , withont a wond , suept","down Gavin , without a word , swept",p02-090-02
"Simone on to the flace . "" It docsn'l meae","Simone on to the floor . "" It doesn't mean",p02-090-03
"anithing , "" Jay told heeself despacately ,","anything , "" Gay told herself desperately ,",p02-090-04
Aying to nderstand favin point of,trying to understand Gavin's point of,p02-090-05
view and remenmbeeing the advice,view and remembering the advice,p02-090-06
"that davey had piven her , while she","that Larry had given her , while she",p02-090-07
teld weetched beyound wonds .,felt wretched beyond words .,p02-090-08
fis bohaviour war not only brerid and the worst of,His behaviour was not only boorish and in the worst of,p02-101-00
taale but it was uutind bepend words . She fumbaled,taste but it was unkind beyond words . She fumbled,p02-101-01
with the eigarete packel which lay on the table,with the cigarette packet which lay on the table,p02-101-02
not wanting to imate but noeding romd action,not wanting to smoke but needing some action,p02-101-03
"to help her conted her fuling . "" Leme and","to help her control her feelings . "" Come and",p02-101-04
"doncy "" Doi's cheary veice came as a","dance , "" Doc's cheery voice came as a",p02-101-05
"lifalime and boy got up poistely , monn-","lifeline and Gay got up quickly , mana-",p02-101-06
ts he sumung her on to the fhor Gay souw Gavin,As he swung her on to the floor Gay saw Gavin,p02-105-00
and simnne go through the dorrray that ted,and Simone go through the doorway that led,p02-105-01
"down to the beach , Gay closed her eyes for a",down to the beach . Gay closed her eyes for a,p02-105-02
moment in disgust . She wan filly aware that lavin,moment in disgust . She was fully aware that Gavin,p02-105-03
"would make love to the franch girl on the sernals ,","would make love to the French girl on the sands ,",p02-105-04
and no doubt he would come backk sean and,and no doubt he would come back soon and,p02-105-05
after Simone had left oppect her to occopt his,after Simone had left expect her to accept his,p02-105-06
brisses on the way back to the tretel .,kisses on the way back to the hotel .,p02-105-07
Senterece Dutahase p0S- 159,Sentence Database P03-189,p02-109-00
centonce Nattore pO2-10d,Sentence Database P02-109,p02-109-00
""" And that's the men whom you hove been eediy uol ",""" And that 's the man whom you have been eating your",p02-109-02
"heart out over ? "" Dac nodded toward ; the doox . ' Yon","heart out over ? "" Doc nodded towards the door . "" You",p02-109-03
"may consider him a man , I would say he was a","may consider him a man , I would say he was a",p02-109-04
"mortally adodescent aad. -  O, Doe . "" Goy paolostied","mentally adolescent cad . "" "" Oh , Doc . . . "" Gay protested",p02-109-05
"weatly , "" you don't knour Gavin . "" "" I 've only mot hin","weakly , "" you don't know Gavin . "" "" I 've only met him",p02-109-06
"today but I think I can sofely say that , knour",today but I think I can safely say that I know,p02-109-07
"him a great deal better than you do . ""","him a great deal better than you do . """,p02-109-08
"Poc gave her hand a shake . "" Wake up","Doc gave her hand a shake . "" Wake up",p02-115-00
"Gay , and dont even contemplate throwing","Gay , and don't even contemplate throwing",p02-115-01
yourself away on a chop like that . You 're a,yourself away on a chap like that . You 're a,p02-115-02
"fine girl , intelligent , and pretty , and I had","fine girl , intelligent , and pretty , and I had",p02-115-03
thought you were sensible too . Pon't,thought you were sensible too . Don't,p02-115-04
make a fool of yourself over someone,make a fool of yourself over someone,p02-115-05
who doesn't care two jols for your feelings .,who doesn't care two jots for your feelings .,p02-115-06
If he behaves like this now what is your,If he behaves like this now what is your,p02-115-07
married life going to be like ?,married life going to be like ?,p02-115-08
"All. , Doc answered for hev . "" Gust tall . Never ale to","Hell . "" Doc answered for her . "" Just Hell . Never able to",p02-121-00
trust him out of yeur sight and having to put on,trust him out of your sight and having to put on,p02-121-01
a buave face and pretend that you doult nind,a brave face and pretend that you don't mind,p02-121-02
Whenever he flints with anther evoman the will,whenever he flirts with another woman . He will,p02-121-03
"you know , always , and you aven't the type","you know , always , and you aren't the type",p02-121-04
"who is tough enough to change him . ""","who is tough enough to change him . """,p02-121-05
"Gay nodded . "" I knorw that you re right boe , I thisk","Gay nodded . "" I know that you 're right Doc , I think",p02-127-00
"nore that I do neatise that , and is any case , "" she added","now that I do realise that , and in any case , "" she added",p02-127-01
"a little # sadly , "" if I did change Gavin , he wouldiit","a little sadly , "" if I did change Gavin , he wouldn't",p02-127-02
"be the same , if you know what I mean . "" 'You sound","be the same , if you know what I mean . "" "" You sound",p02-127-03
"like Wlice in Wonderland , "" Dor gently mocked her , and","like Alice in Wonderland , "" Doc gently mocked her , "" and",p02-127-04
I im glad yuu re beginning to see that yoiu ve wasting,I 'm glad you 're beginning to see that you 're wasting,p02-127-05
Now let him go and you won't have to wait,Now let him go and you won't have to wait,p02-131-00
long for the right man for you to come,long for the right man for you to come,p02-131-01
along . If I was thirty years younger and weren't,along . If I was thirty years younger and weren't,p02-131-02
married to the sweetest wife in the world,married to the sweetest wife in the world,p02-131-03
"I 'd marry you myself . "" Bay laughed , Doe was","I 'd marry you myself . "" Gay laughed , Doc was",p02-131-04
so kind and nice and she hoped that one,so kind and nice and she hoped that one,p02-131-05
day she would be able to see the situation,day she would be able to see the situation,p02-131-06
as it obriously appeared to everyone else .,as it obviously appeared to everyone else .,p02-131-07
Doc ashed Silyan to dance and snce,Doc asked Lilyan to dance and once,p02-135-00
again Gay faund harself alone at the tabl,again Gay found herself alone at the table,p02-135-01
"Jeling sel-conscions and auwtrward , sne that","feeling self-conscious and awkward , sure that",p02-135-02
preople wen talking about the way Gouin,people were talking about the way Gavin,p02-135-03
was behaving suice they had seen them,was behaving since they had seen them,p02-135-04
dining sogeltes . She spened hr bag,dining together . She opened her bag,p02-135-05
I get out her compact and sew Grace's,to get out her compact and saw Grace's,p02-135-06
"lelles . She chew it sur and spened it ,","letter . She drew it out and opened it ,",p02-135-07
glad to be able ts sccury herself .,glad to be able to occupy herself .,p02-135-08
""" So glat that you are having such a lovely lime , dearie . """,""" So glad that you are having such a lovely time , dearie , """,p02-139-00
"it non . "" Your cands are lovely .  I rnang up thee Hariland or","it ran . "" Your cards are lovely . I rang up Miss Harland",p02-139-01
and fave been oven to sit with fen falfen and do wha,and have been over to sit with her father and do what,p02-139-02
I can for fim so that she can got out to do hen shopping .,I can for him so that she can get out to do her shopping .,p02-139-03
He's gelling on well but is puolly holpless silf wilh his,He 's getting on well but is pretty helpless still with his,p02-139-04
No other news except (laine is engaged,No other news except that Elaine is engaged,p02-144-00
"and going to mainry a foreignet . . . ""","and going to marry a foreigner . . . """,p02-144-01
Gay read the rest of the letter put,Gay read the rest of the letter then put,p02-144-02
it back in her bay . Elaine was engaged ,"it back in her bag . Elaine was engaged ,",p02-144-03
to the man she had spent so much time,to the man she had spent so much time,p02-144-04
With at her purly . That was why,with at her party . That was why,p02-144-05
Gavin had come backe to her .,Gavin had come back to her .,p02-144-06
"Everyting was guite clear now , and to","Everything was quite clear now , and to",p02-144-07
"her own susprise boy felt no heartbreak ,","her own surprise Gay felt no heartbreak ,",p02-144-08
rather a sense of relief now Ihad she,rather a sense of relief now that she,p02-144-09
Know why Gavin had come to see,knew why Gavin had come to see,p02-144-10
Because she was secand best . The others come back To,Because she was second best . The others came back,p02-150-00
"The table , all of then making a fuer of hes and at once she","to the table , all of them making a fuss of her and at once",p02-150-01
Felt happior . Bay loved them for theis worn smpaty ,"she felt happier . Gay loved them for their warm sympathy ,",p02-150-02
"knowing that they were real ,even if they were new ones","knowing that they were real friends , even if they were new ones .",p02-150-03
""" That is a prelly deesw ' , kitven commented , dbviondy seing",""" That is a pretty dress , "" Lilyan commented , obviously sensing",p02-150-04
"Eays distrer and in a way that Dot ,as a mon, could not","Gay's distress and in a way that Doc , as a man , could not",p02-150-05
"understord , knowing That Eoy was as much ashomad","understand , knowing that Gay was as much ashamed",p02-150-06
For gain at the way he was Behaving as she,for Gavin at the way he was behaving as she,p02-150-07
"' I made it myself , "" Goy triad to goeak",""" I made it myself , "" Gay tried to speak",p02-155-00
an Wills offen sak on the brand,Diana Wills often sat on the brand,p03-004-00
now seat onkade the hesp itml,new seat outside the hospital,p03-004-01
gokes and thought nagrant,gates and thought vagrant,p03-004-02
thanghts . At ane rime she had,thoughts . At one time she had,p03-004-03
wabched the wartemen constncting,watched the workmen constructing,p03-004-04
"the rennd -abont , which was port","the roundabout , which was",p03-004-05
to pnt St. John's Casualty Depantment,to put St. John's Casualty Department,p03-004-06
"ont of aperation - in theany , at","out of operation - in theory , at",p03-004-07
l last . She wonld think of her-,least . She would think of her-,p03-004-08
self as a stanger in thesl parts,self as a stranger in these parts,p03-004-09
stndying these crossuaads . Which,studying these cross-roads . Which,p03-004-10
If I were atramp I would simply blow a,""" If I were a tramp I would simply blow a",p03-009-00
"Feather , "" The decided , rather envying the gentle","feather , "" she decided , rather envying the gentle-",p03-009-01
"men of the road his freadom of decision , and","man of the road his freedom of decision , and",p03-009-02
wishing life would sometinas allow serias-minded,wishing life would sometimes allow serious-minded,p03-009-03
women doctars to blow a feather and fallow its,women doctors to blow a feather and follow its,p03-009-04
"diry directions accordongly . "" If Iwere needing a","airy directions accordingly . "" If I were needing a",p03-009-05
"job I'd go to London , of course , "" she went on .","job I 'd go to London , of course , "" she went on .",p03-009-06
""" There are all sorts of wonder .",""" There are all sorts of wonder-",p03-012-00
ful jobs in Condon and Icould,ful jobs in London and I could,p03-012-01
"talle my picds , whereas in Vatmouth","take my pick , whereas in Yarmouth",p03-012-02
anx has to know something about filig,one has to know something about fishing,p03-012-03
"and in liver pool they'd wont sea-farers .,",and in Liverpool they 'd want sea-farers .,p03-012-04
I clon't thir I'l go to cosinburghs un-,I don't think I 'd go to Edinburgh un-,p03-012-05
lus I war a Scot and wenting to get,less I was a Scot and wanting to get,p03-012-06
"home , or perhaps a student study ing to","home , or perhaps a student studying to",p03-012-07
"be a doctor , and I already kenow","be a doctor , and I already know",p03-012-08
"She was engaged to nigel , had been for two years .","She was engaged to Nigel , had been for two years .",p03-023-00
"Sometimes they talked on the theme of "" when we get maried "" ,","Sometimes they talked on the theme of "" when we get married "" ,",p03-023-01
"and then all was wondermue , and perhaps it had orly been","and then all was wonderful , and perhaps it had only been",p03-023-02
"a slip of the tongue when Nigel had said , only last","a slip of the tongue when Nigel had said , only last",p03-023-03
"evening , ' If we gey married , old gil , you 'le have to sitop","evening , "" If we get married , old girl , you 'll have to stop",p03-023-04
the mubden't rmnber what they had beun taltlng abeut o,She couldn't remember what they had been talking about or,p03-027-00
"hch "" bit ' the uaas lauet t r p , saly thal spuifiraunt thy","which ' lark ' she would have to stop , only that significant tiny",p03-027-01
"word mharted ito her very sut a horn of warkning , and","word shouted into her very soul a horn of warning , and",p03-027-02
"wth it was coupled a dxenihodid froment of eefiruation ,","with it was coupled a disembodied fragment of information ,",p03-027-03
which now # took an aminons sgnificance . Aigl had heen,which now took on an ominous significance : Nigel had been,p03-027-04
meen in Farlugharn on an osasion he had wan he had,seen in Farlingham on an occasion he had sworn he had,p03-027-05
ben standing is for late Partms at his Prgery i,been standing in for Luke Parsons at his surgery in,p03-027-06
Now Higet had every right to go where he,Now Nigel had every right to go where he,p03-029-00
liked degorsster during his off- duty periols,liked during his off-duty periods,p03-029-01
when she was not free ; this much they had,when she was not free ; this much they had,p03-029-02
conceded one to the other . They rarely,conceded one to the other . They rarely,p03-029-03
"found they were off duity together , and","found they were off duty together , and",p03-029-04
the situation would have deen intoleradle,the situation would have been intolerable,p03-029-05
had there not been given and take,had there not been some give and take,p03-029-06
about their relatiouship . So when Migel,about their relationship . So when Nigel,p03-029-07
had told her about baking Lukse's,had told her about taking Luke's,p03-029-08
"evening surgery she had said ,","evening surgery she had said ,",p03-029-09
""" lees Yay ! I hore luke is Shinsus Gonrdsmn , sairs . "" "" Ow , wore , """,""" Bless you ! I hope Luke is suitably grateful , darling . "" "" Oh , well , """,p03-033-00
"He saauceee virivaisw , "" I liE ThHe uape . One G rs provr","he shrugged diffidently , "" I like the work . One gets plenty",p03-033-01
"of mriers od ir's a ampube . "" NiEEh whd The paspie 'IS","of variety and it 's a change . "" Nigel was the hospital's",p03-033-02
"fauwice msoiem ofpeicen . "" Yon Hon's Ic roel Asour Nie , I","Junior Medical Officer . "" You won't be free about nine , I",p03-033-03
"SuMOTE , to neft me torr suppee Somfnrove ? "" Sre the","suppose , to meet me for supper somewhere ? "" she had",p03-033-04
""" Harlly likely , my sweet . Luke's surgery goes on for",""" Hardly likely , my sweet . Luke's surgery goes on for",p03-040-00
"hows . If thay get in before cight-thisty , even","hours . If they get in before eight-thirty , even",p03-040-01
"though thay 're staunding on one another's toes ,","though they 're standing on one another's toes ,",p03-040-02
"t'e got to see ee . If I an free , though ,","I 've got to see 'em . If I am free , though ,",p03-040-03
"iIll yive you avingD.M. ? ! O.K. "" she had","I 'll give you a ring , O.K. ? "" O.K. , "" she had",p03-040-04
replied readily . So how could Nigel have,replied readily . So how could Nigel have,p03-040-05
"been at the load of Truble road house ,","been at the Load of Trouble roadhouse ,",p03-040-06
dancing with a blonde at night thity thst,dancing with a blonde at eight-thirty that,p03-040-07
""" Mo . "" she sold Phil Gubilins , a junior",""" No , "" she told Phil Gubbins , a junior",p03-047-00
"houseman , ,"" it wasn'h bigel you naw ,","houseman , "" it wasn't Nigel you saw ,",p03-047-01
"my lad . "" . It was Nigel's cas , anyway .","my lad . "" "" It was Nigel's car , anyway .",p03-047-02
"NUT M.A . "" He probably loaned his car-","NUF 121 . "" "" He probably loaned his car",p03-047-03
to nomelody . Thil .  He's always doing that . ',"to somebody , Phil . He 's always doing that . """,p03-047-04
"Yoing fulbtin slrugged . "" I diden't see his","Young Gubbins shrugged . "" I didn't see his",p03-047-05
"face , Di , but it certainly lokeed like","face , Di , but it certainly looked like",p03-047-06
bigel from the back . Dij. and all .,Nigel from the back . D.j. and all .,p03-047-07
Of coune such as iI couldn't afferd,Of course such as I couldn't afford,p03-047-08
"to go into the Load of Srouble . '""","to go into the Load of Trouble . """,p03-047-09
""" Neither can Nigel , "" smiled Diana .",""" Neither can Nigel , "" smiled Diana .",p03-057-00
""" He 's saving up to get married . Remember? """,""" He 's saving up to get married . Remember ? """,p03-057-01
""" i remember , "" quipped the houseman ,",""" I remember , "" quipped the houseman ,",p03-057-02
"meaning no offence , "" but dees he t","meaning no offence , "" but does he ?",p03-057-03
"That blonde was something . "" "" Anybody","That blonde was something . "" "" Anybody",p03-057-04
"Iknow ? "" she smiled . "" ( think sp .","I know ? "" she smiled . "" I think so .",p03-057-05
Jept a good lookk at hes . But it Nigel,I got a good look at her . But if Nigel,p03-057-06
"wasn't there it is't important , is it ? ""","wasn't there it isn't important , is it ? """,p03-057-07
""" No , "" Di said immeoliatly . "" It isu't at",""" No , "" Di said immediately . "" It isn't at",p03-057-08
But after that slight ship of the tongue on Wigel's past the had,But after that slight slip of the tongue on Nigel's part she had,p03-069-00
"realised it was importand enough for hes to have remembered , and it","realised it was important enough for her to have remembered , and it",p03-069-01
was as though a red mist veilel her usually clear sight and,was as though a red mist veiled her usually clear sight and,p03-069-02
made has thish there was an abyss immediately ahead .,made her think there was an abyss immediately ahead .,p03-069-03
""" Wigel , "" she had besought him , "" you lnow that evoering",""" Nigel , "" she had besought him , "" you know that evening",p03-069-04
you tooh huhe Parson's surgery and therse was a woman,you took Luke Parson's surgery and there was a woman,p03-069-05
weth a cyst on hes ear . . . T .,"with a cyst on her ear . . . ? """,p03-069-06
""" Sye-es c "" he lowered his eges and Pissed her on the",""" 5Ye-es ? "" he lowered his eyes and kissed her on the",p03-072-00
"mouth , an act of devotion he didrn't over-indulge .","mouth , an act of devotion he didn't over-indulge .",p03-072-01
""" What about it , my sweet ? "" "" Well , she laughed",""" What about it , my sweet ? "" "" Well , "" she laughed",p03-072-02
"suddenly in an upsurzing of relief , "" that stupid","suddenly in an upsurging of relief , "" that stupid",p03-072-03
Gubtins boy thought he saw you at the doad of Trousle .,Gubbins boy thought he saw you at the Load of Trouble .,p03-072-04
"With a blonde , too . Inagine ! "" migel was frowming . He","With a blonde , too . Imagine ! "" Nigel was frowning . He",p03-072-05
looked distinguished when he frowned ; bayishly,looked distinguished when he frowned ; boyishly,p03-072-06
""" Cubbins ? Gubbins ? "" he fretheed . "" Who's de i,",""" Gubbins ? Gubbins ? "" he fretted . "" Who 's he ? """,p03-080-00
Though Diane ken the nome of evey,Though Diana knew the name of every,p03-080-01
"uemben of the staft , ocistinguisted or not ,","member of the staff , distinguished or not ,",p03-080-02
Migul oftem had to think hord to sort,Nigel often had to think hard to sort,p03-080-03
"them ont . "" We 's the comolly loce , isu'l he ?'","them out . "" He 's the carrotty lad , isn't he ? """,p03-080-04
"he now amanobot "" Wwhet mas he","he now demanded . "" What was he",p03-080-05
"dloing a t the Load of srowbh ? ""","doing at the Load of Trouble ? """,p03-080-06
""" On , he wasn't . His motor-bike had",""" Oh , he wasn't . His motor-bike had",p03-087-00
broken down outside and he noticed,broken down outside and he noticed,p03-087-01
your car and then you dancing with,your car and then you dancing with,p03-087-02
"this blonde . "" "" Really ? "" Nigeh codked","this blonde . "" "" Really ? "" Nigel cocked",p03-087-03
"one eyebrow . "" Actually she was bunete","one eyebrow . "" Actually she was brunette",p03-087-04
at the roots and i had a redhead on,at the roots and I had a redhead on,p03-087-05
the other arm . He would have wold,the other arm . He would have told,p03-087-06
"you this , too ? "" "" No , "" she laughed .","you this , too ? "" "" No , "" she laughed .",p03-087-07
""" He didi't actually see you . Because",""" He didn't actually see you . Because",p03-087-08
it was your car I suppose he,it was your car I suppose he,p03-087-09
"presumed it was you , all dressed up in","presumed it was you , all dressed up in",p03-087-10
""" Hy white or my black ? "" Nigel enquired .",""" My white or my black ? "" Nigel enquired .",p03-096-00
""" Now i wonder which I wore at that",""" Now I wonder which I wore at that",p03-096-01
"particular surgeryb "" "" You are a fool ,","particular surgery ? "" "" You are a fool ,",p03-096-02
"darling , "" Di said happily . ""  shall take","darling , "" Di said happily . "" I shall take",p03-096-03
great pleasure in telling that young man,great pleasure in telling that young man,p03-096-04
exatly what you were doing that,exactly what you were doing that,p03-096-05
"evening . "" "" No , don 't , "" he said , after","evening . "" "" No , don't , "" he said , after",p03-096-06
"lissing her again . "" II rather like t0 have","kissing her again . "" I rather like to have",p03-096-07
the housemen think of me as a,the housemen think of me as a,p03-096-08
"I 'm Sucha dull fellow , really . "" "" Dull ? "" she","I 'm such a dull fellow , really . "" "" Dull ? "" She",p03-103-00
Couldu't believe it . Self-depre cation,couldn't believe it . Self-deprecation,p03-103-01
was not one of Nigel's usual atttiloutes .,was not one of Nigel's usual attributes .,p03-103-02
""" You need your holiday , darling . I only",""" You need your holiday , darling . I only",p03-103-03
"wich i could go with , youm! "" "" Doctor","wish I could go with you ! "" "" Doctor",p03-103-04
"wills , if you're making impropes suggestions . ? ""","Wills , if you 're making improper suggestions . . . ? """,p03-103-05
""" It would make me more interestingHL m.h . s",""" It would make me more interesting ,",p03-103-06
"I supposet "" she enquired archly .","I suppose ? "" she enquired archly .",p03-103-07
"""  o , it wouldn't ! "" he almost snapped .",""" No , it wouldn't ! "" he almost snapped ,",p03-112-00
"susprising her . "" You sounded like some-","surprising her . "" You sounded like some-",p03-112-01
body efse for a moment there . It deesi't,body else for a moment there . It doesn't,p03-112-02
"become you to behave like a - a tart Br . ""","become you to behave like a - a tart , Di . """,p03-112-03
""" Nigel - ! "" she gasped . "" I didn't mean to",""" Nigel - ! "" she gasped . "" I didn't mean to",p03-112-04
behave like anything of- the kind . I,behave like anything of the kind . I,p03-112-05
"was onlyjoking . "" Well , don't . Ot's","was only joking . "" "" Well , don't . It 's",p03-112-06
miserable enough my having to take my,miserable enough my having to take my,p03-112-07
leave in the auturmn without you,leave in the autumn without you,p03-112-08
trying to be bright and gay about it .,trying to be bright and gay about it .,p03-112-09
Iin going with a shooting pariny . What else can l do,I 'm going with a shooting party . What else can I do,p03-121-00
"at this time of year "" I can't ask youp because it 's",at this time of year ? I can't ask you up because it 's,p03-121-01
"a strictly stay aftair . "" "" I know . Ididn't expect . . . "" Well ,","a strictly stag affair . "" "" I know . I didn't expect . . . "" "" Well ,",p03-121-02
"don't keep hinting , then . Yon with you could","don't keep hinting , then . You wish you could",p03-121-03
come with me ; you hope I 'll miss you ; you,come with me ; you hope I 'll miss you ; you,p03-121-04
can't maine the hospital without me for,can't imagine the hospital without me for,p03-121-05
"three weeks , elcelera , etcelera t ""","three weeks , etcetera , etcetera ! """,p03-121-06
"Her figure was small and exquisite , lke a schcolgirt's still , and","Her figure was small and exquisite , like a schoolgirl's still , and",p03-135-00
"he admired her legs , which the male rox wore inclined to","he admired her legs , which the male sex were inclined to",p03-135-01
"regard first . "" I would mind if yoau dicn't "" he told her","regard first . "" I would mind if you didn't "" he told her",p03-135-02
"grimly , and tyaged her fiorcly into his arms . "" ti re","grimly , and tugged her fiercely into his arms . "" You 're",p03-135-03
"right , pet . I do need this louve . I 'm bad-tempered and","right , pet . I do need this leave . I 'm bad-tempered and",p03-135-04
broody and going out with brash blender . I dont dserve,broody and going out with brash blondes . I don't deserve,p03-135-05
"Darling her voiced caressed him . "" Maments like this",""" Darling ! "" her voiced caressed him . "" Moments like this",p03-142-00
mako all the waiting worth while . When we 're,make all the waiting worth while . When we 're,p03-142-01
married we won't have these explorons of erotary,"married we won't have these explosions of emotion ,",p03-142-02
"will we ? ""  o , "" he eyed her strangely . "" I wish we","will we ? "" "" No , "" he eyed her strangely . "" I wish we",p03-142-03
"were marned , D., like a patrent wohes his operation","were married , Di . Like a patient wishes his operation",p03-142-04
"was over . "" Again her laughter trilled . "" MaInage","was over . "" Again her laughter trilled . "" Marriage",p03-142-05
Bu't as lad as an operatron . Niget ! ',"isn't as bad as an operation , Nigel ! """,p03-142-06
""" Ysu't it ? "" he rose and smoothed himself",""" Isn't it ? "" he rose and smoothed himself",p03-151-00
"dows . "" Ash any bridegroon-toke . Anyho ,","down . "" Ask any bridegroom-to-be . Anyhow ,",p03-151-01
that particular problem isn't looming at,that particular problem isn't looming at,p03-151-02
"the moment , thank Ood ! "" Problem . . . ?","the moment , thank God ! "" Problem . . . ?",p03-151-03
looming . . ? ' Are we discussing a marriage,"looming . . . ? "" Are we discussing a marriage",p03-151-04
"or a burial ? "" she ashed , hardly believing","or a burial ? "" she asked , hardly believing",p03-151-05
"he could be serious . "" Surely marrying","he could be serious . "" Surely marrying",p03-151-06
me isn't going to be all that bad ?,me isn't going to be all that bad ?,p03-151-07
"I I is. - "" she langhed uncertainly - "" you can have","If it is - "" she laughed uncertainly - "" you can have",p03-158-00
"your rilg back . "" She losened the hay - hoop of","your ring back . "" She loosened the half-hoop of",p03-158-01
dramonds on her be hand third ginger and held it,diamonds on her left hand third finger and held it,p03-158-02
"Out to him , stil playfully . Without a glimmer","out to him , still playfully . Without a glimmer",p03-158-03
"of amusement in his own eyes , nowever , he tooh","of amusement in his own eyes , however , he took",p03-158-04
"ts JOhing mneadily beyand Mer. "" Perhaps it 's as","it , looking moodily beyond her . "" Perhaps it 's as",p03-158-05
"well If you den't wear is fer a bit , Di , "" he","well if you don't wear it for a bit , Di , "" he",p03-158-06
""" But I wand it seth proterted . W 's my ring ""'",""" But I want it ! "" she protested . "" It 's my ring . """,p03-163-00
"' Yan put gave it loach to me "" "" ()",""" You just gave it back to me . "" "" I",p03-163-01
